company_id,company_name,roe_calculated,source_roce,difference,category
CIPLA,"Cipla Ltd
",9.958535385480358,22.8,12.841464614519642,Formula Difference
CIPLA,"Cipla Ltd
",9.938715694111377,22.8,12.861284305888624,Formula Difference
CIPLA,"Cipla Ltd
",9.515955084692,22.8,13.284044915308002,Formula Difference
CIPLA,"Cipla Ltd
",13.03612354032522,22.8,9.763876459674782,Version Difference
CIPLA,"Cipla Ltd
",12.221102634230602,22.8,10.578897365769398,Formula Difference
CIPLA,"Cipla Ltd
",12.103216986371596,22.8,10.696783013628405,Formula Difference
CIPLA,"Cipla Ltd
",15.554557028383137,22.8,7.245442971616864,Version Difference
COALINDIA,Coal India Ltd,35.80623865324311,63.6,27.793761346756888,Data Source Issue
COALINDIA,Coal India Ltd,35.63814734459013,63.6,27.96185265540987,Data Source Issue
COALINDIA,Coal India Ltd,34.01729735087849,63.6,29.582702649121508,Data Source Issue
COALINDIA,Coal India Ltd,40.95828668216921,63.6,22.641713317830792,Data Source Issue
COALINDIA,Coal India Ltd,37.84974304592544,63.6,25.75025695407456,Data Source Issue
COALINDIA,Coal India Ltd,34.87957181088314,63.6,28.72042818911686,Data Source Issue
COALINDIA,Coal India Ltd,51.93270516528283,63.6,11.667294834717168,Formula Difference
COALINDIA,Coal India Ltd,34.78284681526918,63.6,28.81715318473082,Data Source Issue
COALINDIA,Coal India Ltd,40.27999907285075,63.6,23.320000927149252,Data Source Issue
COALINDIA,Coal India Ltd,52.13911214108443,63.6,11.46088785891557,Formula Difference
COALINDIA,Coal India Ltd,45.16982956605826,63.6,18.43017043394174,Formula Difference
DABUR,Dabur India Ltd,36.56324582338903,22.3,14.263245823389031,Formula Difference
DABUR,Dabur India Ltd,34.48795180722892,22.3,12.187951807228917,Formula Difference
DABUR,Dabur India Ltd,31.84257602862254,22.3,9.542576028622538,Version Difference
DABUR,Dabur India Ltd,30.064732678014867,22.3,7.764732678014866,Version Difference
DIVISLAB,Divis Laboratories Ltd,24.07037185125949,16.5,7.570371851259491,Version Difference
DIVISLAB,Divis Laboratories Ltd,26.07962213225371,16.5,9.57962213225371,Version Difference
DIVISLAB,Divis Laboratories Ltd,24.37070938215103,16.5,7.8707093821510306,Version Difference
DIVISLAB,Divis Laboratories Ltd,26.22874446773818,16.5,9.728744467738181,Version Difference
DIVISLAB,Divis Laboratories Ltd,25.2387448840382,16.5,8.738744884038201,Version Difference
DLF,DLF Ltd,12.678768655659708,5.74,6.9387686556597075,Version Difference
DLF,DLF Ltd,-1.7127761488663744,5.74,7.452776148866374,Version Difference
DMART,Avenue Supermarts Ltd,11.913814955640053,19.4,7.486185044359946,Version Difference
DMART,Avenue Supermarts Ltd,12.467464862051015,19.4,6.9325351379489835,Version Difference
DMART,Avenue Supermarts Ltd,11.74187725631769,19.4,7.658122743682309,Version Difference
DMART,Avenue Supermarts Ltd,9.020026263952726,19.4,10.379973736047273,Formula Difference
DMART,Avenue Supermarts Ltd,10.908027489399034,19.4,8.491972510600965,Version Difference
DMART,Avenue Supermarts Ltd,13.56294790886726,19.4,5.837052091132739,Version Difference
DRREDDY,Dr Reddys Laboratories Ltd,16.95441164770467,26.5,9.54558835229533,Version Difference
DRREDDY,Dr Reddys Laboratories Ltd,10.536617191322788,26.5,15.963382808677212,Formula Difference
DRREDDY,Dr Reddys Laboratories Ltd,7.532612153993,26.5,18.967387846007,Formula Difference
DRREDDY,Dr Reddys Laboratories Ltd,13.904734740444953,26.5,12.595265259555047,Formula Difference
DRREDDY,Dr Reddys Laboratories Ltd,12.988012052054618,26.5,13.511987947945382,Formula Difference
DRREDDY,Dr Reddys Laboratories Ltd,11.06513236211099,26.5,15.43486763788901,Formula Difference
DRREDDY,Dr Reddys Laboratories Ltd,11.35748490526754,26.5,15.14251509473246,Formula Difference
DRREDDY,Dr Reddys Laboratories Ltd,19.35497723954307,26.5,7.1450227604569285,Version Difference
DRREDDY,Dr Reddys Laboratories Ltd,19.74233736816026,26.5,6.7576626318397395,Version Difference
EICHERMOT,Eicher Motors Ltd,25.547445255474454,31.1,5.552554744525548,Version Difference
EICHERMOT,Eicher Motors Ltd,36.627429509991785,31.1,5.527429509991784,Version Difference
EICHERMOT,Eicher Motors Ltd,24.702848172235928,31.1,6.397151827764073,Version Difference
EICHERMOT,Eicher Motors Ltd,18.30477908025248,31.1,12.795220919747521,Formula Difference
EICHERMOT,Eicher Motors Ltd,11.7765343591537,31.1,19.3234656408463,Formula Difference
EICHERMOT,Eicher Motors Ltd,13.301078680203046,31.1,17.798921319796953,Formula Difference
EICHERMOT,Eicher Motors Ltd,19.43962641761174,31.1,11.66037358238826,Formula Difference
EICHERMOT,Eicher Motors Ltd,22.172346910501524,31.1,8.927653089498477,Version Difference
GAIL,GAIL (India) Ltd,9.288107695020868,14.7,5.411892304979132,Version Difference
GAIL,GAIL (India) Ltd,5.147927368623465,14.7,9.552072631376534,Version Difference
GAIL,GAIL (India) Ltd,8.584149599287622,14.7,6.115850400712377,Version Difference
GAIL,GAIL (India) Ltd,8.61891046868021,14.7,6.081089531319789,Version Difference
GODREJCP,Godrej Consumer Products Ltd,19.475041012420903,26.49,7.014958987579096,Version Difference
GODREJCP,Godrej Consumer Products Ltd,32.22787945507087,26.49,5.737879455070871,Version Difference
GODREJCP,Godrej Consumer Products Ltd,18.95416561154723,26.49,7.53583438845277,Version Difference
GODREJCP,Godrej Consumer Products Ltd,18.23286365081047,26.49,8.25713634918953,Version Difference
GODREJCP,Godrej Consumer Products Ltd,15.429214260989962,26.49,11.060785739010036,Formula Difference
GODREJCP,Godrej Consumer Products Ltd,12.338697984631,26.49,14.151302015368998,Formula Difference
GODREJCP,Godrej Consumer Products Ltd,-4.45308779171297,26.49,30.94308779171297,Data Source Issue
GRASIM,Grasim Industries Ltd,19.21961642163097,9.3,9.91961642163097,Version Difference
GRASIM,Grasim Industries Ltd,14.803365962562252,9.3,5.503365962562251,Version Difference
HAL,Hindustan Aeronautics Ltd,1664.9999999999998,38.9,1626.0999999999997,Data Source Issue
HAL,Hindustan Aeronautics Ltd,1966.9172932330828,38.9,1928.0172932330827,Data Source Issue
HAL,Hindustan Aeronautics Ltd,1528.4615384615386,38.9,1489.5615384615385,Data Source Issue
HAL,Hindustan Aeronautics Ltd,1763.9097744360904,38.9,1725.0097744360903,Data Source Issue
HAL,Hindustan Aeronautics Ltd,2059.4202898550725,38.9,2020.5202898550724,Data Source Issue
HAL,Hindustan Aeronautics Ltd,2249.305555555556,38.9,2210.405555555556,Data Source Issue
HAL,Hindustan Aeronautics Ltd,3324.183006535948,38.9,3285.283006535948,Data Source Issue
HAL,Hindustan Aeronautics Ltd,3283.050847457627,38.9,3244.1508474576267,Data Source Issue
HAL,Hindustan Aeronautics Ltd,3816.582914572864,38.9,3777.682914572864,Data Source Issue
HAVELLS,Havells India Ltd,40.29126213592233,24.4,15.891262135922332,Formula Difference
HAVELLS,Havells India Ltd,42.94681202510737,24.4,18.54681202510737,Formula Difference
HAVELLS,Havells India Ltd,15.07936507936508,24.4,9.320634920634918,Version Difference
HAVELLS,Havells India Ltd,17.721179624664877,24.4,6.678820375335121,Version Difference
HAVELLS,Havells India Ltd,18.77084325869461,24.4,5.629156741305387,Version Difference
HAVELLS,Havells India Ltd,17.045454545454543,24.4,7.354545454545455,Version Difference
HAVELLS,Havells India Ltd,16.178690009055238,24.4,8.22130999094476,Version Difference
HAVELLS,Havells India Ltd,17.067275412917954,24.4,7.332724587082044,Version Difference
HCLTECH,HCL Technologies Ltd,23.97075798383994,29.6,5.629242016160063,Version Difference
HCLTECH,HCL Technologies Ltd,24.46453609244307,29.6,5.135463907556932,Version Difference
HCLTECH,HCL Technologies Ltd,21.56748005539626,29.6,8.032519944603742,Version Difference
HCLTECH,HCL Technologies Ltd,18.64203094487006,29.6,10.95796905512994,Formula Difference
HCLTECH,HCL Technologies Ltd,21.841586717059148,29.6,7.758413282940854,Version Difference
HCLTECH,HCL Technologies Ltd,22.69704151058788,29.6,6.902958489412121,Version Difference
HCLTECH,HCL Technologies Ltd,23.01393141233172,29.6,6.586068587668283,Version Difference
HDFCBANK,HDFC Bank Ltd,18.838523046693776,7.67,11.168523046693776,Formula Difference
HDFCBANK,HDFC Bank Ltd,19.851925645844183,7.67,12.181925645844183,Formula Difference
HDFCBANK,HDFC Bank Ltd,16.947461760141874,7.67,9.277461760141874,Version Difference
HDFCBANK,HDFC Bank Ltd,17.25479112833764,7.67,9.58479112833764,Version Difference
HDFCBANK,HDFC Bank Ltd,16.686275791446064,7.67,9.016275791446065,Version Difference
HDFCBANK,HDFC Bank Ltd,16.935373497933377,7.67,9.265373497933377,Version Difference
HDFCBANK,HDFC Bank Ltd,14.60633943503413,7.67,6.93633943503413,Version Difference
HDFCBANK,HDFC Bank Ltd,15.477608047267491,7.67,7.807608047267491,Version Difference
HDFCBANK,HDFC Bank Ltd,15.183737667413377,7.67,7.513737667413377,Version Difference
HDFCBANK,HDFC Bank Ltd,15.425327602728371,7.67,7.7553276027283715,Version Difference
HDFCBANK,HDFC Bank Ltd,15.944347321360706,7.67,8.274347321360706,Version Difference
HDFCBANK,HDFC Bank Ltd,14.33974005030719,7.67,6.66974005030719,Version Difference
HDFCLIFE,HDFC Life Insurance Company Ltd,33.43305908750935,6.61,26.82305908750935,Data Source Issue
HDFCLIFE,HDFC Life Insurance Company Ltd,37.60373443983403,6.61,30.99373443983403,Data Source Issue
HDFCLIFE,HDFC Life Insurance Company Ltd,30.932703659976383,6.61,24.322703659976384,Data Source Issue
HDFCLIFE,HDFC Life Insurance Company Ltd,26.32935868514341,6.61,19.719358685143412,Formula Difference
HDFCLIFE,HDFC Life Insurance Company Ltd,23.183481442760066,6.61,16.573481442760066,Formula Difference
HDFCLIFE,HDFC Life Insurance Company Ltd,23.52816153028693,6.61,16.91816153028693,Formula Difference
HDFCLIFE,HDFC Life Insurance Company Ltd,22.65154200638072,6.61,16.04154200638072,Formula Difference
HDFCLIFE,HDFC Life Insurance Company Ltd,19.05391508741002,6.61,12.44391508741002,Formula Difference
HDFCLIFE,HDFC Life Insurance Company Ltd,15.752314814814811,6.61,9.14231481481481,Version Difference
HEROMOTOCO,"Hero MotoCorp Ltd
",37.38218033078428,29.1,8.282180330784279,Version Difference
HEROMOTOCO,"Hero MotoCorp Ltd
",36.14678899082569,29.1,7.046788990825689,Version Difference
HEROMOTOCO,"Hero MotoCorp Ltd
",35.22752999773602,29.1,6.127529997736019,Version Difference
HEROMOTOCO,"Hero MotoCorp Ltd
",34.373788290034895,29.1,5.273788290034894,Version Difference
HEROMOTOCO,"Hero MotoCorp Ltd
",19.04514789828749,29.1,10.054852101712513,Formula Difference
HEROMOTOCO,"Hero MotoCorp Ltd
",14.696788035590332,29.1,14.40321196440967,Formula Difference
HEROMOTOCO,"Hero MotoCorp Ltd
",16.810758885686838,29.1,12.289241114313164,Formula Difference
HEROMOTOCO,"Hero MotoCorp Ltd
",21.14243742584327,29.1,7.957562574156732,Version Difference
HINDALCO,Hindalco Industries Ltd,5.405871342724855,11.3,5.894128657275146,Version Difference
HINDALCO,Hindalco Industries Ltd,0.6757285606198962,11.3,10.624271439380104,Formula Difference
HINDALCO,Hindalco Industries Ltd,-1.7286808342978155,11.3,13.028680834297816,Formula Difference
HINDALCO,Hindalco Industries Ltd,4.086063527215094,11.3,7.213936472784907,Version Difference
HINDALCO,Hindalco Industries Ltd,5.234996167315468,11.3,6.065003832684533,Version Difference
HINDALCO,Hindalco Industries Ltd,17.559565678914453,11.3,6.259565678914452,Version Difference
HINDUNILVR,"Hindustan Unilever Ltd
",133.99650959860384,27.2,106.79650959860383,Data Source Issue
HINDUNILVR,"Hindustan Unilever Ltd
",111.84619734238056,27.2,84.64619734238056,Data Source Issue
HINDUNILVR,"Hindustan Unilever Ltd
",108.66650111745716,27.2,81.46650111745716,Data Source Issue
HINDUNILVR,"Hindustan Unilever Ltd
",63.15228966986155,27.2,35.95228966986156,Data Source Issue
HINDUNILVR,"Hindustan Unilever Ltd
",66.57769869513642,27.2,39.37769869513642,Data Source Issue
HINDUNILVR,"Hindustan Unilever Ltd
",71.78958934212334,27.2,44.58958934212333,Data Source Issue
HINDUNILVR,"Hindustan Unilever Ltd
",77.03063429515699,27.2,49.83063429515698,Data Source Issue
HINDUNILVR,"Hindustan Unilever Ltd
",82.09989063069631,27.2,54.899890630696305,Data Source Issue
HINDUNILVR,"Hindustan Unilever Ltd
",16.778537567646936,27.2,10.421462432353064,Formula Difference
HINDUNILVR,"Hindustan Unilever Ltd
",18.12437577709382,27.2,9.075624222906178,Version Difference
HINDUNILVR,"Hindustan Unilever Ltd
",20.16340648854962,27.2,7.036593511450381,Version Difference
HINDUNILVR,"Hindustan Unilever Ltd
",20.074973642078955,27.2,7.125026357921044,Version Difference
ICICIBANK,ICICI Bank Ltd,14.731759812689964,7.6,7.131759812689964,Version Difference
ICICIBANK,ICICI Bank Ltd,15.278032186314276,7.6,7.678032186314276,Version Difference
ICICIBANK,ICICI Bank Ltd,15.278909155303705,7.6,7.678909155303705,Version Difference
ICICIBANK,ICICI Bank Ltd,12.922385729787356,7.6,5.3223857297873565,Version Difference
ICICIBANK,ICICI Bank Ltd,14.577073709304432,7.6,6.977073709304433,Version Difference
ICICIBANK,ICICI Bank Ltd,16.53208887728557,7.6,8.93208887728557,Version Difference
ICICIBANK,ICICI Bank Ltd,17.99027109750765,7.6,10.390271097507652,Formula Difference
ICICIGI,ICICI Lombard General Insurance Company Ltd,15.66265060240964,22.5,6.83734939759036,Version Difference
ICICIGI,ICICI Lombard General Insurance Company Ltd,13.8257369737844,22.5,8.6742630262156,Version Difference
ICICIGI,ICICI Lombard General Insurance Company Ltd,16.554959785522787,22.5,5.945040214477213,Version Difference
ICICIGI,ICICI Lombard General Insurance Company Ltd,15.7230643179025,22.5,6.7769356820975,Version Difference
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,38.24791719262812,8.75,29.497917192628123,Data Source Issue
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,35.614875655943415,8.75,26.864875655943415,Data Source Issue
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,31.14909781576448,8.75,22.39909781576448,Data Source Issue
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,30.99755776817584,8.75,22.24755776817584,Data Source Issue
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,26.256634405245084,8.75,17.506634405245084,Formula Difference
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,24.627319744447824,8.75,15.877319744447824,Formula Difference
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,16.57691747926066,8.75,7.826917479260661,Version Difference
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,14.792735338971305,8.75,6.042735338971305,Version Difference
INDIGO,Interglobe Aviation Ltd,17886.363636363636,24.5,17861.863636363636,Data Source Issue
INDIGO,Interglobe Aviation Ltd,10772.727272727272,24.5,10748.227272727272,Data Source Issue
INDIGO,Interglobe Aviation Ltd,4939.39393939394,24.5,4914.89393939394,Data Source Issue
INDIGO,Interglobe Aviation Ltd,1534.775888717156,24.5,1510.275888717156,Data Source Issue
INDIGO,Interglobe Aviation Ltd,1692.857142857143,24.5,1668.357142857143,Data Source Issue
INDIGO,Interglobe Aviation Ltd,2242.0,24.5,2217.5,Data Source Issue
INDIGO,Interglobe Aviation Ltd,120.93023255813952,24.5,96.43023255813952,Data Source Issue
INDIGO,Interglobe Aviation Ltd,-138.54748603351956,24.5,163.04748603351956,Data Source Issue
INDIGO,Interglobe Aviation Ltd,-1094.148936170213,24.5,1118.648936170213,Data Source Issue
INDIGO,Interglobe Aviation Ltd,-48.76923076923077,24.5,73.26923076923077,Data Source Issue
INDIGO,Interglobe Aviation Ltd,-40.7979407979408,24.5,65.2979407979408,Data Source Issue
INDIGO,Interglobe Aviation Ltd,892.568306010929,24.5,868.068306010929,Data Source Issue
INDUSINDBK,IndusInd Bank Ltd,13.905635648754917,7.93,5.975635648754917,Version Difference
INDUSINDBK,IndusInd Bank Ltd,15.570054185557892,7.93,7.640054185557892,Version Difference
INDUSINDBK,IndusInd Bank Ltd,16.85456595264938,7.93,8.924565952649381,Version Difference
INDUSINDBK,IndusInd Bank Ltd,13.891310665504214,7.93,5.9613106655042145,Version Difference
INDUSINDBK,IndusInd Bank Ltd,15.125204479677864,7.93,7.195204479677864,Version Difference
INDUSINDBK,IndusInd Bank Ltd,13.5293471495002,7.93,5.5993471495002005,Version Difference
INDUSINDBK,IndusInd Bank Ltd,14.252273197764223,7.93,6.322273197764224,Version Difference
INFY,Infosys Ltd,24.81707638048113,40.0,15.18292361951887,Formula Difference
INFY,Infosys Ltd,23.92993487536492,40.0,16.07006512463508,Formula Difference
INFY,Infosys Ltd,24.385052034058656,40.0,15.614947965941344,Formula Difference
INFY,Infosys Ltd,21.84665716506867,40.0,18.15334283493133,Formula Difference
INFY,Infosys Ltd,20.80687715635963,40.0,19.19312284364037,Formula Difference
INFY,Infosys Ltd,24.689247262141308,40.0,15.310752737858692,Formula Difference
INFY,Infosys Ltd,23.726673646609598,40.0,16.273326353390402,Formula Difference
INFY,Infosys Ltd,25.422459893048128,40.0,14.577540106951872,Formula Difference
INFY,Infosys Ltd,25.43909051616875,40.0,14.56090948383125,Formula Difference
INFY,Infosys Ltd,29.39084273390843,40.0,10.609157266091572,Formula Difference
INFY,Infosys Ltd,31.970506716883047,40.0,8.029493283116953,Version Difference
INFY,Infosys Ltd,29.788006718416632,40.0,10.211993281583368,Formula Difference
IOC,"Indian Oil Corporation
",5.753763662610847,21.31,15.556236337389151,Formula Difference
IOC,"Indian Oil Corporation
",10.258713353849778,21.31,11.05128664615022,Formula Difference
IOC,"Indian Oil Corporation
",7.078103207810321,21.31,14.231896792189676,Formula Difference
IOC,"Indian Oil Corporation
",13.79528784174261,21.31,7.514712158257389,Version Difference
IOC,"Indian Oil Corporation
",15.358898896584837,21.31,5.951101103415162,Version Difference
IOC,"Indian Oil Corporation
",-1.966498249439192,21.31,23.27649824943919,Data Source Issue
IOC,"Indian Oil Corporation
",8.37669355358178,21.31,12.933306446418218,Formula Difference
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,29.504504504504503,53.8,24.295495495495494,Data Source Issue
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,34.87084870848708,53.8,18.929151291512916,Formula Difference
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,29.09783989834816,53.8,24.702160101651838,Data Source Issue
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,23.141361256544503,53.8,30.658638743455494,Data Source Issue
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,28.851540616246496,53.8,24.9484593837535,Data Source Issue
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,39.04109589041096,53.8,14.75890410958904,Formula Difference
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,12.843406593406591,53.8,40.956593406593406,Data Source Issue
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,35.294117647058826,53.8,18.50588235294117,Formula Difference
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,40.597255851493145,53.8,13.202744148506852,Formula Difference
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,34.39628482972136,53.8,19.403715170278637,Formula Difference
IRFC,Indian Railway Finance Corporation Ltd,14.754451464675476,5.73,9.024451464675476,Version Difference
IRFC,Indian Railway Finance Corporation Ltd,12.29604054129309,5.73,6.56604054129309,Version Difference
IRFC,Indian Railway Finance Corporation Ltd,14.854745469180672,5.73,9.124745469180672,Version Difference
IRFC,Indian Railway Finance Corporation Ltd,13.802287325708914,5.73,8.072287325708913,Version Difference
IRFC,Indian Railway Finance Corporation Ltd,13.038085361638096,5.73,7.308085361638096,Version Difference
ITC,"ITC Ltd
",22.2610121836926,34.76,12.498987816307398,Formula Difference
ITC,"ITC Ltd
",22.57341693060134,34.76,12.186583069398658,Formula Difference
ITC,"ITC Ltd
",21.88725956960579,34.76,12.87274043039421,Formula Difference
ITC,"ITC Ltd
",21.70406317106576,34.76,13.05593682893424,Formula Difference
ITC,"ITC Ltd
",23.88889740015014,34.76,10.87110259984986,Formula Difference
ITC,"ITC Ltd
",22.17674449434106,34.76,12.583255505658936,Formula Difference
ITC,"ITC Ltd
",24.82267232407333,34.76,9.937327675926667,Version Difference
ITC,"ITC Ltd
",28.16426867182416,34.76,6.595731328175837,Version Difference
ITC,"ITC Ltd
",27.851074395694365,34.76,6.908925604305633,Version Difference
JINDALSTEL,Jindal Steel & Power Ltd,-6.900484744796122,13.2,20.10048474479612,Data Source Issue
JINDALSTEL,Jindal Steel & Power Ltd,-9.517203107658158,13.2,22.717203107658158,Data Source Issue
JINDALSTEL,Jindal Steel & Power Ltd,-8.44564240790656,13.2,21.645642407906557,Data Source Issue
JINDALSTEL,Jindal Steel & Power Ltd,-5.3184136909659365,13.2,18.518413690965936,Formula Difference
JINDALSTEL,Jindal Steel & Power Ltd,-7.517531556802244,13.2,20.717531556802243,Data Source Issue
JINDALSTEL,Jindal Steel & Power Ltd,-1.2446712512057752,13.2,14.444671251205774,Formula Difference
JINDALSTEL,Jindal Steel & Power Ltd,18.992280701754385,13.2,5.792280701754386,Version Difference
JSWENERGY,JSW Energy Ltd,14.522888459058672,8.59,5.932888459058672,Version Difference
JSWENERGY,JSW Energy Ltd,18.063314711359403,8.59,9.473314711359404,Version Difference
JSWENERGY,JSW Energy Ltd,15.045342126957957,8.59,6.455342126957957,Version Difference
JSWENERGY,JSW Energy Ltd,0.7650765076507651,8.59,7.824923492349235,Version Difference
JSWSTEEL,JSW Steel Ltd,5.443891004980955,13.36,7.916108995019044,Version Difference
JSWSTEEL,JSW Steel Ltd,1.898554831396996,13.36,11.461445168603003,Formula Difference
JSWSTEEL,JSW Steel Ltd,7.7254374158815615,13.36,5.634562584118438,Version Difference
JSWSTEEL,JSW Steel Ltd,-2.536117262469683,13.36,15.896117262469682,Formula Difference
JSWSTEEL,JSW Steel Ltd,21.83370240731481,13.36,8.47370240731481,Version Difference
JSWSTEEL,JSW Steel Ltd,21.623796522488863,13.36,8.263796522488864,Version Difference
JSWSTEEL,JSW Steel Ltd,31.112828209281247,13.36,17.752828209281247,Formula Difference
JSWSTEEL,JSW Steel Ltd,6.300327269959662,13.36,7.0596727300403375,Version Difference
KOTAKBANK,"Kotak Mahindra Bank Ltd
",14.65906857928866,7.86,6.799068579288659,Version Difference
KOTAKBANK,"Kotak Mahindra Bank Ltd
",13.2414588136659,7.86,5.3814588136659,Version Difference
KOTAKBANK,"Kotak Mahindra Bank Ltd
",14.014262502256724,7.86,6.154262502256723,Version Difference
KOTAKBANK,"Kotak Mahindra Bank Ltd
",13.03907305414112,7.86,5.17907305414112,Version Difference
KOTAKBANK,"Kotak Mahindra Bank Ltd
",12.89523838107958,7.86,5.035238381079579,Version Difference
KOTAKBANK,"Kotak Mahindra Bank Ltd
",13.348060171356002,7.86,5.488060171356001,Version Difference
KOTAKBANK,"Kotak Mahindra Bank Ltd
",14.013018188532914,7.86,6.153018188532914,Version Difference
LICI,Life Insurance Corporation of India,324.32098765432096,63.79,260.53098765432094,Data Source Issue
LICI,Life Insurance Corporation of India,270.45908183632736,63.79,206.66908183632736,Data Source Issue
LICI,Life Insurance Corporation of India,43.201626961069145,63.79,20.588373038930854,Data Source Issue
LICI,Life Insurance Corporation of India,36.38207796789557,63.79,27.40792203210443,Data Source Issue
LICI,Life Insurance Corporation of India,77.85997015119071,63.79,14.06997015119071,Formula Difference
LICI,Life Insurance Corporation of India,49.44710986501021,63.79,14.342890134989787,Formula Difference
LODHA,Macrotech Developers Ltd,35.483870967741936,11.1,24.383870967741935,Data Source Issue
LODHA,Macrotech Developers Ltd,33.83658969804618,11.1,22.73658969804618,Data Source Issue
LODHA,Macrotech Developers Ltd,24.225865209471767,11.1,13.125865209471767,Formula Difference
LODHA,Macrotech Developers Ltd,17.694437452806444,11.1,6.594437452806444,Version Difference
LODHA,Macrotech Developers Ltd,42.80135381411091,11.1,31.70135381411091,Data Source Issue
LODHA,Macrotech Developers Ltd,16.300527240773285,11.1,5.200527240773285,Version Difference
LODHA,Macrotech Developers Ltd,1.0437051532941943,11.1,10.056294846705805,Formula Difference
LODHA,Macrotech Developers Ltd,3.8695411829740185,11.1,7.230458817025982,Version Difference
LT,Larsen & Toubro Ltd,395.1456310679612,17.18,377.96563106796117,Data Source Issue
LT,Larsen & Toubro Ltd,303.41614906832297,17.18,286.23614906832296,Data Source Issue
LT,Larsen & Toubro Ltd,245.11352418558735,17.18,227.93352418558734,Data Source Issue
LT,Larsen & Toubro Ltd,216.0941176470588,17.18,198.9141176470588,Data Source Issue
LT,Larsen & Toubro Ltd,206.2977099236641,17.18,189.11770992366408,Data Source Issue
LT,Larsen & Toubro Ltd,207.3575129533679,17.18,190.17751295336788,Data Source Issue
LT,Larsen & Toubro Ltd,208.80850194154917,17.18,191.62850194154916,Data Source Issue
LT,Larsen & Toubro Ltd,201.59141376757955,17.18,184.41141376757955,Data Source Issue
LT,Larsen & Toubro Ltd,176.90306681270536,17.18,159.72306681270535,Data Source Issue
LT,Larsen & Toubro Ltd,72.92133258678611,17.18,55.74133258678611,Data Source Issue
LT,Larsen & Toubro Ltd,75.52434908389586,17.18,58.34434908389586,Data Source Issue
LT,Larsen & Toubro Ltd,77.66510140873214,17.18,60.48510140873214,Data Source Issue
LTIM,LTIMindtree Ltd,41.97162061239731,34.1,7.871620612397308,Version Difference
LTIM,LTIMindtree Ltd,61.86335403726708,34.1,27.763354037267078,Data Source Issue
LTIM,LTIMindtree Ltd,39.34117647058824,34.1,5.241176470588236,Version Difference
LTIM,LTIMindtree Ltd,28.80829015544041,34.1,5.291709844559591,Version Difference
LTIM,LTIMindtree Ltd,28.127313101406365,34.1,5.972686898593636,Version Difference
LTIM,LTIMindtree Ltd,26.533406352683457,34.1,7.5665936473165445,Version Difference
LTIM,LTIMindtree Ltd,27.645576707726764,34.1,6.454423292273237,Version Difference
LTIM,LTIMindtree Ltd,26.57907425265188,34.1,7.520925747348123,Version Difference
LTIM,LTIMindtree Ltd,22.904386052552702,34.1,11.195613947447299,Formula Difference
M&M,"Mahindra & Mahindra Ltd
",20.685336405991684,26.98,6.294663594008316,Version Difference
M&M,"Mahindra & Mahindra Ltd
",13.075762849518505,26.98,13.904237150481496,Formula Difference
M&M,"Mahindra & Mahindra Ltd
",13.41537067794051,26.98,13.56462932205949,Formula Difference
M&M,"Mahindra & Mahindra Ltd
",13.604002955201826,26.98,13.375997044798174,Formula Difference
M&M,"Mahindra & Mahindra Ltd
",21.63970088375255,26.98,5.340299116247451,Version Difference
M&M,"Mahindra & Mahindra Ltd
",15.0488957807068,26.98,11.9311042192932,Formula Difference
M&M,"Mahindra & Mahindra Ltd
",-0.8031224198754034,26.98,27.783122419875404,Data Source Issue
M&M,"Mahindra & Mahindra Ltd
",3.636188735510557,26.98,23.343811264489442,Data Source Issue
M&M,"Mahindra & Mahindra Ltd
",15.391634658234832,26.98,11.588365341765169,Formula Difference
M&M,"Mahindra & Mahindra Ltd
",20.17883121030409,26.98,6.801168789695911,Version Difference
M&M,"Mahindra & Mahindra Ltd
",18.537543435564285,26.98,8.442456564435716,Version Difference
MARUTI,Maruti Suzuki India Ltd,12.980870296405298,23.67,10.689129703594704,Formula Difference
MARUTI,Maruti Suzuki India Ltd,13.276888723483438,23.67,10.393111276516564,Formula Difference
MARUTI,Maruti Suzuki India Ltd,15.66329467883872,23.67,8.00670532116128,Version Difference
MARUTI,Maruti Suzuki India Ltd,17.954664227854717,23.67,5.715335772145284,Version Difference
MARUTI,Maruti Suzuki India Ltd,18.517822317253696,23.67,5.152177682746306,Version Difference
MARUTI,Maruti Suzuki India Ltd,16.24692092075087,23.67,7.423079079249131,Version Difference
